month,avg_temperature_c,avg_apparent_temperature_c,avg_humidity,avg_visibility_km,avg_pressure_millibars,avg_wind_speed_kmh,mode_precip_type
2012-04,12.565625,11.747484567901234,0.6501527777777778,11.21040763888889,1003.911013888889,12.876288055555555,rain
2012-05,17.163306451612904,16.98962066905615,0.6721908602150538,11.843692338709676,981.3913306451614,10.730952956989249,rain
2012-06,22.19099537037037,22.139012345679014,0.6227361111111112,11.896200555555556,904.278625,10.398006111111112,rain
2012-07,24.570265830346475,24.53534946236559,0.5806182795698925,11.589944220430107,990.84936827957,10.944624193548387,rain
2012-08,23.664643070489845,23.373939665471923,0.5009139784946237,11.86580819892473,989.852311827957,9.237980913978495,rain
2012-09,19.50224537037037,19.31823302469136,0.602375,11.67227638888889,1015.7563194444446,10.609251527777777,rain
2012-10,12.106331096196868,11.465212527964207,0.7942013422818791,9.811815436241611,1015.2771140939597,10.421389530201344,rain
2012-11,7.9106558641975315,6.607677469135802,0.8711388888888889,8.647131111111111,1018.0544166666667,11.672075138888887,rain
2012-12,-0.2867906212664277,-3.66305256869773,0.8867069892473118,7.219075537634409,1012.5474596774194,12.47607177419355,snow
2013-01,1.1649268219832736,-1.7756720430107529,0.8833064516129031,8.201370295698926,997.5852956989247,12.593662365591399,rain
2013-02,3.121445105820106,0.41937003968253966,0.8691071428571429,8.949204166666666,921.6674107142857,12.117669791666668,rain
2013-03,4.585097951248692,1.9660161507402423,0.8101749663526245,9.529488156123822,988.1333512786002,14.447615612382235,rain
2013-04,12.963973765432097,11.98329475308642,0.6781944444444444,11.005244444444445,1015.6880277777777,11.384712500000001,rain
2013-05,17.298536439665472,17.23405764635603,0.7343951612903226,11.630107661290323,1010.9954569892473,11.57263239247312,rain
2013-06,20.115015432098765,20.335216049382716,0.7624861111111111,11.601682361111113,1012.628013888889,8.856744166666667,rain
2013-07,22.554106929510155,22.52517174432497,0.6362903225806451,12.02308615591398,1016.7782661290323,9.335013709677419,rain
2013-08,23.198655913978495,23.01931003584229,0.5960887096774193,14.54513817204301,1014.4949462365591,7.980990725806452,rain
2013-09,15.446126543209877,15.319992283950617,0.6919305555555556,13.276417777777779,1015.67675,10.629264722222223,rain
2013-10,12.861178225205071,12.44744220730798,0.7493020134228188,11.828486308724834,1020.2050738255034,10.243295436241612,rain
2013-11,7.925162037037037,6.444722222222222,0.8244444444444444,10.087924583333333,1013.0611388888889,12.3933775,rain
2013-12,1.470034348864994,-0.6883885902031064,0.8240591397849463,7.9128470430107525,1025.5942876344086,10.17468064516129,rain
2014-01,2.783587216248507,0.24792413381123057,0.8463709677419355,8.501059677419356,1013.1301344086021,11.864315053763441,rain
2014-02,5.004059193121693,2.720734126984127,0.8123065476190476,10.662464583333334,1014.8744642857143,11.751921875,rain
2014-03,9.547136234484821,8.40077015103933,0.6406325706594885,13.804439030955587,1016.3022207267834,13.041195020188427,rain
2014-04,12.973757716049382,12.476489197530865,0.6907083333333334,12.80090875,1012.4245277777778,11.299225972222223,rain
2014-05,15.926754778972521,15.749775985663083,0.6989784946236559,12.64040430107527,1010.2193682795698,11.821944354838712,rain
2014-06,19.985378086419754,19.86775462962963,0.6021666666666666,14.15071486111111,1014.8261666666666,9.72216388888889,rain
2014-07,21.890448343079925,21.89634128055181,0.6992847503373819,13.272657489878544,1010.8779622132253,9.327331848852902,rain
2014-08,20.697498506571087,20.784901433691758,0.7084543010752689,13.425950134408602,1012.4625537634408,8.238850403225808,rain
2014-09,17.329197530864196,17.284938271604936,0.7851944444444445,12.083564305555557,1016.426486111111,8.553572222222222,rain
2014-10,12.730216256524981,12.387815063385533,0.8262550335570469,10.166447651006713,1019.58677852349,8.736637986577183,rain
2014-11,7.839081790123457,6.638371913580247,0.8397777777777777,7.892130555555555,1019.148736111111,10.100200833333334,rain
2014-12,3.213246714456392,0.57721027479092,0.8360618279569892,6.451014650537634,694.8594623655914,11.618963172043012,rain
2015-01,2.297513440860215,-0.7825119474313023,0.8313844086021505,8.367131048387098,917.0561424731183,13.074996102150537,rain
2015-02,2.42473544973545,0.0031167328042327864,0.8034374999999999,8.431488541666667,1017.2305654761903,10.768767708333334,rain
2015-03,7.2404067593838795,5.427231942575146,0.6698519515477792,11.85139851951548,1020.3985733512786,14.348372005383581,rain
2015-04,11.610324074074073,10.63096450617284,0.5474861111111111,14.19112138888889,1017.8254027777779,14.345972083333335,rain
2015-05,17.10750448028674,17.061282855436083,0.7022983870967742,12.856607392473117,1013.2693279569893,11.42790551075269,rain
2015-06,20.495516975308643,20.509313271604938,0.6552638888888889,13.841527777777777,1016.7695694444444,10.439977916666667,rain
2015-07,23.73471475507766,23.80928166069295,0.6229973118279569,14.594844758064516,1015.0801881720431,9.107579569892474,rain
2015-08,23.783706690561527,23.7271729390681,0.6599193548387097,13.433545698924732,1015.6860215053764,7.414764112903225,rain
2015-09,18.370817901234567,18.346041666666665,0.7132499999999999,12.292864305555556,958.4584444444444,11.478338472222223,rain
2015-10,10.62083519761372,10.172527964205816,0.8400939597315437,8.394626442953019,1019.9424563758389,9.53346912751678,rain
2015-11,6.680277777777778,5.548279320987654,0.8170555555555555,8.295636805555556,1018.992986111111,9.006854305555557,rain
2015-12,2.6639859617682196,0.846609916367981,0.9255376344086022,4.327480913978495,1032.3302688172043,7.960844086021506,rain
2016-01,-0.12267025089605735,-3.0277105734767025,0.8659139784946237,8.220218548387097,1017.9322446236558,11.066932258064515,snow
2016-02,6.40830938697318,4.140668901660281,0.8368534482758622,10.943373563218392,1010.4265373563219,14.591295833333334,rain
2016-03,7.426357110812024,5.887595334230597,0.7651413189771198,11.169239569313595,1005.4887079407806,11.622748183041724,rain
2016-04,13.356404320987654,12.742770061728395,0.6593194444444445,13.329055833333333,1010.9333750000001,13.03634888888889,rain
2016-05,16.304099462365592,16.178479689366785,0.7025672043010753,13.2600811827957,1012.6538978494624,11.266083198924733,rain
2016-06,21.297885802469136,21.451489197530865,0.7332500000000001,13.046523194444443,1013.172625,8.99607625,rain
2016-07,22.782325268817203,22.836342592592594,0.6695564516129032,13.640270564516129,1015.3012903225807,9.11950309139785,rain
2016-08,21.433997909199523,21.396796594982078,0.674516129032258,13.947771908602153,1017.9950940860215,9.146422983870968,rain
2016-09,18.47846450617284,18.36637345679012,0.6880694444444445,13.7409475,1017.9813888888889,6.853255694444445,rain
2016-10,9.904578672632365,8.938836689038032,0.7999731543624161,8.041031543624161,1020.5125637583892,11.55275489932886,rain
2016-11,5.289074074074074,3.0566743827160496,0.8484444444444444,8.287206666666666,1019.300388888889,10.301003611111112,rain
2016-12,1.2396281362007169,-2.016263440860215,0.8880510752688172,7.464578897849463,1019.945940860215,11.022787096774195,rain
